"gene","trait","GS","pVal","moduleMembership","degree","module","hubGeneSignificance","moduleSignificance"
"GGTA1.2681","ips_ctla4_pos_pd1_pos",0.434108763280528,1.86691735163137e-20,0.804032354850268,220.161730882372,"turquoise",0.00223266155411915,0.239951868676416
"GIMAP1.170575","ips_ctla4_pos_pd1_pos",0.527273776266762,5.32091410266727e-31,0.855222607321235,267.102126644043,"turquoise",0.00223266155411915,0.239951868676416
"GIMAP2.26157","ips_ctla4_pos_pd1_pos",0.59503307339419,5.20929341538794e-41,0.843860039053001,238.780903548888,"turquoise",0.00223266155411915,0.239951868676416
"GIMAP4.55303","ips_ctla4_pos_pd1_pos",0.564092125912328,3.74981107145365e-36,0.940171682439522,335.964459083016,"turquoise",0.00223266155411915,0.239951868676416
"GIMAP5.55340","ips_ctla4_pos_pd1_pos",0.600664648231451,5.95947190990916e-42,0.914836932448089,312.242698797643,"turquoise",0.00223266155411915,0.239951868676416
"GIMAP6.474344","ips_ctla4_pos_pd1_pos",0.552411948809967,1.89676277334021e-34,0.896487365784855,296.642213412712,"turquoise",0.00223266155411915,0.239951868676416
"GIMAP7.168537","ips_ctla4_pos_pd1_pos",0.588938306166729,5.189163331453e-40,0.902407171500331,298.08746748711,"turquoise",0.00223266155411915,0.239951868676416
"GMFG.9535","ips_ctla4_pos_pd1_pos",0.509392994868695,1.020145998117e-28,0.927578118035957,322.600544990541,"turquoise",0.00223266155411915,0.239951868676416
"GNGT2.2793","ips_ctla4_pos_pd1_pos",0.519400057318734,5.5954748829571e-30,0.822765876626948,228.961324231947,"turquoise",0.00223266155411915,0.239951868676416
"GPR174.84636","ips_ctla4_pos_pd1_pos",0.629910756845141,3.71747292447438e-47,0.800941674110206,224.329478988756,"turquoise",0.00223266155411915,0.239951868676416
"GPR183.1880","ips_ctla4_pos_pd1_pos",0.459357537877207,5.30935530363631e-23,0.837625321722493,242.527868340033,"turquoise",0.00223266155411915,0.239951868676416
"GPR65.8477","ips_ctla4_pos_pd1_pos",0.489510485428388,2.4743367229084e-26,0.892797157858723,292.074787502586,"turquoise",0.00223266155411915,0.239951868676416
"GPSM3.63940","ips_ctla4_pos_pd1_pos",0.491181239569916,1.58131289308465e-26,0.908840463814777,306.757366864652,"turquoise",0.00223266155411915,0.239951868676416
"GVIN1.387751","ips_ctla4_pos_pd1_pos",0.580653246397587,1.09322727411431e-38,0.815403028970026,237.595477962851,"turquoise",0.00223266155411915,0.239951868676416
"GYPC.2995","ips_ctla4_pos_pd1_pos",0.474198339747064,1.33833594440077e-24,0.80175995279552,214.971353479189,"turquoise",0.00223266155411915,0.239951868676416
"GZMK.3003","ips_ctla4_pos_pd1_pos",0.621392329136212,1.39052765133968e-45,0.837827404618908,243.000686735401,"turquoise",0.00223266155411915,0.239951868676416
"HAVCR2.84868","ips_ctla4_pos_pd1_pos",0.500191032386242,1.35465374802996e-27,0.907210269216263,312.251404402438,"turquoise",0.00223266155411915,0.239951868676416
"HCST.10870","ips_ctla4_pos_pd1_pos",0.554754228541282,8.74335438553063e-35,0.912772893859177,311.564496034888,"turquoise",0.00223266155411915,0.239951868676416
"HLA.DMA.3108","ips_ctla4_pos_pd1_pos",0.522194724745198,2.44454725064253e-30,0.893788003448707,291.822254228704,"turquoise",0.00223266155411915,0.239951868676416
"HLA.DMB.3109","ips_ctla4_pos_pd1_pos",0.550774978303633,3.24711768912231e-34,0.915714083084771,314.22714749052,"turquoise",0.00223266155411915,0.239951868676416
"HLA.DOA.3111","ips_ctla4_pos_pd1_pos",0.479579685945215,3.36820708577753e-25,0.856574028055669,259.525267204391,"turquoise",0.00223266155411915,0.239951868676416
"HLA.DPA1.3113","ips_ctla4_pos_pd1_pos",0.550596570796694,3.44244469106687e-34,0.890098465010378,293.527144092221,"turquoise",0.00223266155411915,0.239951868676416
"HLA.DPB1.3115","ips_ctla4_pos_pd1_pos",0.541394111943191,6.68350726413721e-33,0.882918448668903,289.47750200528,"turquoise",0.00223266155411915,0.239951868676416
"HLA.DRA.3122","ips_ctla4_pos_pd1_pos",0.540520096198918,8.81640962843275e-33,0.895824843522217,298.21774343597,"turquoise",0.00223266155411915,0.239951868676416
"HLA.DRB1.3123","ips_ctla4_pos_pd1_pos",0.508071564320511,1.48613261044199e-28,0.852019388539727,254.039166296722,"turquoise",0.00223266155411915,0.239951868676416
"ICAM3.3385","ips_ctla4_pos_pd1_pos",0.543394367463348,3.53499013868253e-33,0.804884072239758,221.271761067643,"turquoise",0.00223266155411915,0.239951868676416
"ICOS.29851","ips_ctla4_pos_pd1_pos",0.667357508658791,1.08119043961559e-54,0.81609881177733,225.008478330655,"turquoise",0.00223266155411915,0.239951868676416
"IFI30.10437","ips_ctla4_pos_pd1_pos",0.472829448691522,1.89362972574344e-24,0.868871763356511,275.280970240991,"turquoise",0.00223266155411915,0.239951868676416
"IGSF6.10261","ips_ctla4_pos_pd1_pos",0.430137481008221,4.49344958149471e-20,0.859438698017178,271.758346471852,"turquoise",0.00223266155411915,0.239951868676416
"IKZF1.10320","ips_ctla4_pos_pd1_pos",0.584687747830404,2.5055703255493e-39,0.884923998829204,284.351257698929,"turquoise",0.00223266155411915,0.239951868676416
"IL10RA.3587","ips_ctla4_pos_pd1_pos",0.547064561080694,1.08638384458493e-33,0.937519357329631,339.698445268423,"turquoise",0.00223266155411915,0.239951868676416
"IL12RB1.3594","ips_ctla4_pos_pd1_pos",0.659010411678327,6.42047489453472e-53,0.895794413049767,294.577935250649,"turquoise",0.00223266155411915,0.239951868676416
"IL16.3603","ips_ctla4_pos_pd1_pos",0.574166724042745,1.11915155067224e-37,0.884579734924902,290.573141059372,"turquoise",0.00223266155411915,0.239951868676416
"IL18BP.10068","ips_ctla4_pos_pd1_pos",0.584108373897612,3.09981207100911e-39,0.834933130079187,244.577252379087,"turquoise",0.00223266155411915,0.239951868676416
"IL21R.50615","ips_ctla4_pos_pd1_pos",0.631658676998544,1.74345041254188e-47,0.857027879563688,265.426206251814,"turquoise",0.00223266155411915,0.239951868676416
"IL2RB.3560","ips_ctla4_pos_pd1_pos",0.65651438010296,2.1231776092722e-52,0.829393201601209,239.659412949303,"turquoise",0.00223266155411915,0.239951868676416
"IL2RG.3561","ips_ctla4_pos_pd1_pos",0.582036013100332,6.61349543003825e-39,0.884560010401131,282.051026728628,"turquoise",0.00223266155411915,0.239951868676416
"INPP5D.3635","ips_ctla4_pos_pd1_pos",0.536466065490283,3.15250284181107e-32,0.833861240236938,241.341322286907,"turquoise",0.00223266155411915,0.239951868676416
"IRF8.3394","ips_ctla4_pos_pd1_pos",0.556537244863231,4.8290301885668e-35,0.913299370378844,311.218756016489,"turquoise",0.00223266155411915,0.239951868676416
"ITGAL.3683","ips_ctla4_pos_pd1_pos",0.605391038270196,9.34199133038479e-43,0.895364678161415,306.117983677631,"turquoise",0.00223266155411915,0.239951868676416
"ITGB2.3689","ips_ctla4_pos_pd1_pos",0.430370325306653,4.26926354330579e-20,0.85922843480971,276.750040499655,"turquoise",0.00223266155411915,0.239951868676416
"ITGB7.3695","ips_ctla4_pos_pd1_pos",0.602698523061522,2.69490348510338e-42,0.830384755144513,234.310182115447,"turquoise",0.00223266155411915,0.239951868676416
"ITK.3702","ips_ctla4_pos_pd1_pos",0.671286984006433,1.50953791515303e-55,0.883520348058539,286.851236624633,"turquoise",0.00223266155411915,0.239951868676416
"KIAA0748.9840","ips_ctla4_pos_pd1_pos",0.583713882966134,3.58231153503846e-39,0.856433391701122,261.030410999404,"turquoise",0.00223266155411915,0.239951868676416
"KLRB1.3820","ips_ctla4_pos_pd1_pos",0.566946710371475,1.40341364040766e-36,0.811642057340205,223.061137178808,"turquoise",0.00223266155411915,0.239951868676416
"LAIR1.3903","ips_ctla4_pos_pd1_pos",0.442928330287902,2.54565154577089e-21,0.895552584935635,308.439695286499,"turquoise",0.00223266155411915,0.239951868676416
"LAPTM5.7805","ips_ctla4_pos_pd1_pos",0.456638516934836,1.02219127211706e-22,0.91003334952387,318.530828012414,"turquoise",0.00223266155411915,0.239951868676416
"LAT2.7462","ips_ctla4_pos_pd1_pos",0.484666598153369,8.93679804239362e-26,0.889600925516239,287.843091924327,"turquoise",0.00223266155411915,0.239951868676416
"LCK.3932","ips_ctla4_pos_pd1_pos",0.651128537067218,2.69830684316865e-51,0.83128839303605,239.210622521861,"turquoise",0.00223266155411915,0.239951868676416
"LCP2.3937","ips_ctla4_pos_pd1_pos",0.519980705484719,4.71399240240687e-30,0.924261646835217,320.405958845918,"turquoise",0.00223266155411915,0.239951868676416
"LILRB1.10859","ips_ctla4_pos_pd1_pos",0.494988489005842,5.64830411639055e-27,0.902910547126196,307.40683493404,"turquoise",0.00223266155411915,0.239951868676416
"LILRB2.10288","ips_ctla4_pos_pd1_pos",0.420439757621082,3.6574451898868e-19,0.859669100762607,268.607687663502,"turquoise",0.00223266155411915,0.239951868676416
"LILRB4.11006","ips_ctla4_pos_pd1_pos",0.445352919404884,1.45697739056797e-21,0.854784932655374,271.526302105505,"turquoise",0.00223266155411915,0.239951868676416
"LPXN.9404","ips_ctla4_pos_pd1_pos",0.50305288728632,6.11173364429071e-28,0.865621711208083,263.134428873841,"turquoise",0.00223266155411915,0.239951868676416
"LRRC25.126364","ips_ctla4_pos_pd1_pos",0.362726678240934,2.55438135667972e-14,0.838536924934292,260.108207481355,"turquoise",0.00223266155411915,0.239951868676416
"LST1.7940","ips_ctla4_pos_pd1_pos",0.440181679779987,4.76430005279043e-21,0.867467573345314,268.630080961684,"turquoise",0.00223266155411915,0.239951868676416
"LY86.9450","ips_ctla4_pos_pd1_pos",0.427491756589402,8.01551709078407e-20,0.846443391091594,254.918518528673,"turquoise",0.00223266155411915,0.239951868676416
"LYZ.4069","ips_ctla4_pos_pd1_pos",0.475959435105541,8.54374877122055e-25,0.80211065173779,220.84607536334,"turquoise",0.00223266155411915,0.239951868676416
"MNDA.4332","ips_ctla4_pos_pd1_pos",0.40217990479214,1.58352833675692e-17,0.86689871304839,277.205502275604,"turquoise",0.00223266155411915,0.239951868676416
"MPEG1.219972","ips_ctla4_pos_pd1_pos",0.458567147243395,6.42692170487497e-23,0.890549544042153,299.859103519446,"turquoise",0.00223266155411915,0.239951868676416
"MS4A4A.51338","ips_ctla4_pos_pd1_pos",0.360008514304189,4.09820535818716e-14,0.808845714797323,239.253316554154,"turquoise",0.00223266155411915,0.239951868676416
"MS4A6A.64231","ips_ctla4_pos_pd1_pos",0.461228233491313,3.37152744160584e-23,0.877979258706832,287.780207284147,"turquoise",0.00223266155411915,0.239951868676416
"MS4A7.58475","ips_ctla4_pos_pd1_pos",0.351048384002199,1.88640921581378e-13,0.813425238346222,238.125985697698,"turquoise",0.00223266155411915,0.239951868676416
"MYO1F.4542","ips_ctla4_pos_pd1_pos",0.430522711843636,4.12854574990314e-20,0.888400066355456,298.840214326593,"turquoise",0.00223266155411915,0.239951868676416
"NCF1.653361","ips_ctla4_pos_pd1_pos",0.522105385892198,2.51042283729519e-30,0.836679058834547,247.600964192957,"turquoise",0.00223266155411915,0.239951868676416
"NCF4.4689","ips_ctla4_pos_pd1_pos",0.468706346320476,5.33598846039928e-24,0.898425029980284,293.541659701248,"turquoise",0.00223266155411915,0.239951868676416
"NCKAP1L.3071","ips_ctla4_pos_pd1_pos",0.522032869796483,2.5651820800151e-30,0.934248505106666,341.252835746234,"turquoise",0.00223266155411915,0.239951868676416
"NFAM1.150372","ips_ctla4_pos_pd1_pos",0.43670013839593,1.04590283557938e-20,0.851020118285765,260.76150789398,"turquoise",0.00223266155411915,0.239951868676416
"NKG7.4818","ips_ctla4_pos_pd1_pos",0.678822879928517,3.17427921417382e-57,0.803770017279253,223.397271091624,"turquoise",0.00223266155411915,0.239951868676416
"P2RY10.27334","ips_ctla4_pos_pd1_pos",0.642320235184084,1.54579399406672e-49,0.883522641461659,285.410610373317,"turquoise",0.00223266155411915,0.239951868676416
"P2RY13.53829","ips_ctla4_pos_pd1_pos",0.43714792195591,9.45780106776935e-21,0.82540608355438,236.211915595795,"turquoise",0.00223266155411915,0.239951868676416
"P2RY8.286530","ips_ctla4_pos_pd1_pos",0.576305712617899,5.22709467332146e-38,0.828309708340835,248.935945758442,"turquoise",0.00223266155411915,0.239951868676416
"PARVG.64098","ips_ctla4_pos_pd1_pos",0.504464105459202,4.11631196420682e-28,0.874364952835487,279.480584018891,"turquoise",0.00223266155411915,0.239951868676416
"PIK3CG.5294","ips_ctla4_pos_pd1_pos",0.500452055390817,1.26019023819198e-27,0.803755273284228,220.396451401343,"turquoise",0.00223266155411915,0.239951868676416
"PIK3R5.23533","ips_ctla4_pos_pd1_pos",0.441628244312223,3.4272764701239e-21,0.830253758438596,242.391464628996,"turquoise",0.00223266155411915,0.239951868676416
"PILRA.29992","ips_ctla4_pos_pd1_pos",0.365342485058806,1.61382703750664e-14,0.849999782248396,264.619363345299,"turquoise",0.00223266155411915,0.239951868676416
"PLA2G7.7941","ips_ctla4_pos_pd1_pos",0.414426087273615,1.29786138154585e-18,0.832459529605457,245.557721128116,"turquoise",0.00223266155411915,0.239951868676416
"PLEKHO2.80301","ips_ctla4_pos_pd1_pos",0.390164070007969,1.67036024721569e-16,0.828153811117059,244.743859539274,"turquoise",0.00223266155411915,0.239951868676416
"PLEK.5341","ips_ctla4_pos_pd1_pos",0.436392310401387,1.12071719969967e-20,0.873664795497601,274.249263022313,"turquoise",0.00223266155411915,0.239951868676416
"PPP1R16B.26051","ips_ctla4_pos_pd1_pos",0.577206106810521,3.78753039024034e-38,0.833746831238647,246.669573610411,"turquoise",0.00223266155411915,0.239951868676416
"PREX1.57580","ips_ctla4_pos_pd1_pos",0.421701410502266,2.79492006481786e-19,0.825151247629864,240.640675961263,"turquoise",0.00223266155411915,0.239951868676416
"PRKCB.5579","ips_ctla4_pos_pd1_pos",0.524998232165871,1.05695368222409e-30,0.825643810670567,233.380192890836,"turquoise",0.00223266155411915,0.239951868676416
"PTPN22.26191","ips_ctla4_pos_pd1_pos",0.589377164602511,4.40472870327946e-40,0.890884115778254,286.21097380274,"turquoise",0.00223266155411915,0.239951868676416
"PTPRCAP.5790","ips_ctla4_pos_pd1_pos",0.643199472059458,1.03814423371722e-49,0.835649511993714,253.030752906242,"turquoise",0.00223266155411915,0.239951868676416
"PTPRC.5788","ips_ctla4_pos_pd1_pos",0.570289446960423,4.38594612456421e-37,0.942994236001541,343.428844867942,"turquoise",0.00223266155411915,0.239951868676416
"PYHIN1.149628","ips_ctla4_pos_pd1_pos",0.657040925108694,1.65129720493641e-52,0.834152464241901,248.758438660034,"turquoise",0.00223266155411915,0.239951868676416
"RASSF2.9770","ips_ctla4_pos_pd1_pos",0.46400455401897,1.70957937334897e-23,0.848377845134912,253.907257809565,"turquoise",0.00223266155411915,0.239951868676416
"RASSF4.83937","ips_ctla4_pos_pd1_pos",0.461590926875936,3.08638092985836e-23,0.834083020893678,242.168495655384,"turquoise",0.00223266155411915,0.239951868676416
"RCSD1.92241","ips_ctla4_pos_pd1_pos",0.567937528819543,9.95550136364042e-37,0.91693866837469,314.170118780759,"turquoise",0.00223266155411915,0.239951868676416
"RHOH.399","ips_ctla4_pos_pd1_pos",0.612542779459694,5.33055670214007e-44,0.862827710617656,261.60988863208,"turquoise",0.00223266155411915,0.239951868676416
"RNASE6.6039","ips_ctla4_pos_pd1_pos",0.474364398537108,1.28302184776744e-24,0.896474476606531,299.010689377219,"turquoise",0.00223266155411915,0.239951868676416
"SAMSN1.64092","ips_ctla4_pos_pd1_pos",0.524997264955588,1.05726089871713e-30,0.891689810911547,286.225433482512,"turquoise",0.00223266155411915,0.239951868676416
"SASH3.54440","ips_ctla4_pos_pd1_pos",0.581531417226145,7.94704781704855e-39,0.954777609261367,353.822956974801,"turquoise",0.00223266155411915,0.239951868676416
"SELPLG.6404","ips_ctla4_pos_pd1_pos",0.533716422159575,7.40851222601948e-32,0.929449093861286,331.358908291036,"turquoise",0.00223266155411915,0.239951868676416
"SH2D1A.4068","ips_ctla4_pos_pd1_pos",0.660057494347485,3.87426709688613e-53,0.805380593722886,221.763232495698,"turquoise",0.00223266155411915,0.239951868676416
"SIGLEC10.89790","ips_ctla4_pos_pd1_pos",0.499186530816185,1.78806806799333e-27,0.857964167136574,263.832546941555,"turquoise",0.00223266155411915,0.239951868676416
"SIGLEC7.27036","ips_ctla4_pos_pd1_pos",0.354202059326001,1.10829093497419e-13,0.830429549957862,253.040716372787,"turquoise",0.00223266155411915,0.239951868676416
"SIGLEC9.27180","ips_ctla4_pos_pd1_pos",0.327752717527842,8.0073892820564e-12,0.804886840353938,238.797291897377,"turquoise",0.00223266155411915,0.239951868676416
"SIRPG.55423","ips_ctla4_pos_pd1_pos",0.715892627866296,2.88898836847509e-66,0.807361271952829,232.833574376379,"turquoise",0.00223266155411915,0.239951868676416
"SIT1.27240","ips_ctla4_pos_pd1_pos",0.648970133032493,7.36692299586403e-51,0.814030121025853,228.094001792749,"turquoise",0.00223266155411915,0.239951868676416
"SLA2.84174","ips_ctla4_pos_pd1_pos",0.713373311597004,1.32020402218428e-65,0.813688720214713,233.209496930989,"turquoise",0.00223266155411915,0.239951868676416
"SLAMF1.6504","ips_ctla4_pos_pd1_pos",0.626863956494561,1.37545829153491e-46,0.831371388383942,243.62176917583,"turquoise",0.00223266155411915,0.239951868676416
"SLAMF6.114836","ips_ctla4_pos_pd1_pos",0.636842981558987,1.79296824212425e-48,0.881123911568635,288.74758268592,"turquoise",0.00223266155411915,0.239951868676416
"SLAMF7.57823","ips_ctla4_pos_pd1_pos",0.579163155850937,1.87399712575343e-38,0.815158852081318,232.020892229992,"turquoise",0.00223266155411915,0.239951868676416
"SLAMF8.56833","ips_ctla4_pos_pd1_pos",0.504594570322708,3.96824569615251e-28,0.882678183183281,292.32212978603,"turquoise",0.00223266155411915,0.239951868676416
"SLA.6503","ips_ctla4_pos_pd1_pos",0.528826384704589,3.32134912160114e-31,0.92050205088941,318.391775262301,"turquoise",0.00223266155411915,0.239951868676416
"SLC7A7.9056","ips_ctla4_pos_pd1_pos",0.450403343232965,4.49127248943083e-22,0.904380745469104,312.928704136349,"turquoise",0.00223266155411915,0.239951868676416
"SLCO2B1.11309","ips_ctla4_pos_pd1_pos",0.390875716684318,1.45669073642956e-16,0.846985057661475,269.800811461338,"turquoise",0.00223266155411915,0.239951868676416
"SNX20.124460","ips_ctla4_pos_pd1_pos",0.538678173821938,1.57630054351926e-32,0.918415030605419,320.832482118903,"turquoise",0.00223266155411915,0.239951868676416
"SP140.11262","ips_ctla4_pos_pd1_pos",0.560267025343809,1.37876383626185e-35,0.822308331625785,234.739626218982,"turquoise",0.00223266155411915,0.239951868676416
"SPI1.6688","ips_ctla4_pos_pd1_pos",0.448249281474643,7.43695027164891e-22,0.895130090584352,306.72449083399,"turquoise",0.00223266155411915,0.239951868676416
"SPN.6693","ips_ctla4_pos_pd1_pos",0.527331924113753,5.22805294059143e-31,0.880130085493806,287.062813336602,"turquoise",0.00223266155411915,0.239951868676416
"SRGN.5552","ips_ctla4_pos_pd1_pos",0.41916952807663,4.78943601366762e-19,0.869080994074815,270.499553125051,"turquoise",0.00223266155411915,0.239951868676416
"TAGAP.117289","ips_ctla4_pos_pd1_pos",0.530215252280273,2.17435125802994e-31,0.877428578156142,273.23432985672,"turquoise",0.00223266155411915,0.239951868676416
"TBC1D10C.374403","ips_ctla4_pos_pd1_pos",0.630607612653922,2.75042456586859e-47,0.84346934706795,259.837136109481,"turquoise",0.00223266155411915,0.239951868676416
"TBXAS1.6916","ips_ctla4_pos_pd1_pos",0.398902933063763,3.03958353237132e-17,0.863484268971714,272.724433169534,"turquoise",0.00223266155411915,0.239951868676416
"TLR7.51284","ips_ctla4_pos_pd1_pos",0.437022593207345,9.72810150448525e-21,0.804059971854594,226.816808677018,"turquoise",0.00223266155411915,0.239951868676416
"TLR8.51311","ips_ctla4_pos_pd1_pos",0.415851229695917,9.63548933367612e-19,0.829209123756479,251.414134211206,"turquoise",0.00223266155411915,0.239951868676416
"TMEM150B.284417","ips_ctla4_pos_pd1_pos",0.387510682479142,2.77444931786508e-16,0.809692182695416,230.429540733384,"turquoise",0.00223266155411915,0.239951868676416
"TMEM176A.55365","ips_ctla4_pos_pd1_pos",0.449259155061969,5.87360305068337e-22,0.823646858757719,234.22246339619,"turquoise",0.00223266155411915,0.239951868676416
"TMEM176B.28959","ips_ctla4_pos_pd1_pos",0.500764127950111,1.15576336903429e-27,0.86152757045492,266.277425125971,"turquoise",0.00223266155411915,0.239951868676416
"TNFAIP8L2.79626","ips_ctla4_pos_pd1_pos",0.502582656704234,6.96922585662489e-28,0.885902817598136,285.617013054602,"turquoise",0.00223266155411915,0.239951868676416
"TNFRSF1B.7133","ips_ctla4_pos_pd1_pos",0.504206512301827,4.42487240467374e-28,0.923102102733458,324.086925779714,"turquoise",0.00223266155411915,0.239951868676416
"TNFSF13B.10673","ips_ctla4_pos_pd1_pos",0.541830456555845,5.81862199480323e-33,0.874214686539306,276.50194309955,"turquoise",0.00223266155411915,0.239951868676416
"TNFSF8.944","ips_ctla4_pos_pd1_pos",0.488160734823678,3.54619695063941e-26,0.87040825800936,271.334284566581,"turquoise",0.00223266155411915,0.239951868676416
"TRAF3IP3.80342","ips_ctla4_pos_pd1_pos",0.593047599330154,1.10747346074043e-40,0.864800729991927,270.17745822499,"turquoise",0.00223266155411915,0.239951868676416
"TRPV2.51393","ips_ctla4_pos_pd1_pos",0.415882973017744,9.57162174326486e-19,0.839675552491628,258.007308682415,"turquoise",0.00223266155411915,0.239951868676416
"TYROBP.7305","ips_ctla4_pos_pd1_pos",0.4312190107106,3.5415489693395e-20,0.883363308868886,294.577292197716,"turquoise",0.00223266155411915,0.239951868676416
"UBASH3A.53347","ips_ctla4_pos_pd1_pos",0.638929838537219,7.08877758365112e-49,0.807819070929309,228.278550023244,"turquoise",0.00223266155411915,0.239951868676416
"WAS.7454","ips_ctla4_pos_pd1_pos",0.539782067678238,1.11324306860092e-32,0.928228427881313,332.396419170151,"turquoise",0.00223266155411915,0.239951868676416
"WDFY4.57705","ips_ctla4_pos_pd1_pos",0.487549253752077,4.17201186728176e-26,0.856411405728472,271.835585108978,"turquoise",0.00223266155411915,0.239951868676416
"WIPF1.7456","ips_ctla4_pos_pd1_pos",0.522626175592299,2.14970302037639e-30,0.844530481203078,251.342218100605,"turquoise",0.00223266155411915,0.239951868676416
"CD93.22918","ips_ctla4_pos_pd1_pos",0.208088162133247,1.97255721172212e-05,-0.837642366869973,69.8037353164765,"brown",0.00658302210964596,0.0902227873589623
"ENG.2022","ips_ctla4_pos_pd1_pos",0.242387611643342,5.98888631692824e-07,-0.813266622605681,63.9149762423727,"brown",0.00658302210964596,0.0902227873589623
"TGFBR2.7048","ips_ctla4_pos_pd1_pos",0.217253494891305,8.17777555591386e-06,-0.848117245873432,65.6852263859188,"brown",0.00658302210964596,0.0902227873589623
"IVL.3713","ips_ctla4_pos_pd1_pos",-0.203442947600721,3.03755870759092e-05,0.816452470286235,28.1968140706647,"tan",0.0107042349399909,0.127191942124293
"SPRR1A.6698","ips_ctla4_pos_pd1_pos",-0.206497202823605,2.28939594331778e-05,0.835259122344527,31.2654155518181,"tan",0.0107042349399909,0.127191942124293
"SPRR1B.6699","ips_ctla4_pos_pd1_pos",-0.25290255816583,1.83552110138166e-07,0.817764519076577,28.9209085208057,"tan",0.0107042349399909,0.127191942124293
"SPRR2D.6703","ips_ctla4_pos_pd1_pos",-0.235756129630671,1.22859335219917e-06,0.801512533208024,28.0644740516711,"tan",0.0107042349399909,0.127191942124293
"AKT1.207","ips_ctla4_pos_pd1_pos",-0.242967358907995,5.61864491378551e-07,0.835996217135361,12.7095085526688,"darkolivegreen",0.0248565736352557,0.176821572420203
"ATG2B.55102","ips_ctla4_pos_pd1_pos",-0.236119083127645,1.18185201261628e-06,0.81630047212939,11.703676952291,"darkolivegreen",0.0248565736352557,0.176821572420203
"BTBD7.55727","ips_ctla4_pos_pd1_pos",-0.313015035316976,7.31436177958803e-11,0.811301392372658,11.4593136847255,"darkolivegreen",0.0248565736352557,0.176821572420203
"MARK3.4140","ips_ctla4_pos_pd1_pos",-0.201071731491791,3.77234575032837e-05,0.84847877144434,13.0662427445976,"darkolivegreen",0.0248565736352557,0.176821572420203
"RCOR1.23186","ips_ctla4_pos_pd1_pos",-0.251939828908591,2.049978289403e-07,0.805807005834432,11.0418217804911,"darkolivegreen",0.0248565736352557,0.176821572420203
"SMEK1.55671","ips_ctla4_pos_pd1_pos",-0.218531975073187,7.21058052754528e-06,0.809177825831339,11.5800898457063,"darkolivegreen",0.0248565736352557,0.176821572420203
"WDR20.91833","ips_ctla4_pos_pd1_pos",-0.257969335106974,1.01847555455437e-07,0.83066475165116,12.5184366200312,"darkolivegreen",0.0248565736352557,0.176821572420203
"C8orf30A.51236","ips_ctla4_pos_pd1_pos",-0.212531020686322,1.29342077205861e-05,0.829618942106077,10.9608083429585,"orangered4",0.0213167258311509,0.167353965223641
"CYHR1.50626","ips_ctla4_pos_pd1_pos",-0.206616150358525,2.26413043126302e-05,0.807299150684514,10.2491134094737,"orangered4",0.0213167258311509,0.167353965223641
"HSF1.3297","ips_ctla4_pos_pd1_pos",-0.225928963896577,3.4297610125734e-06,0.869339174342612,12.7669979442298,"orangered4",0.0213167258311509,0.167353965223641
"PPP1R16A.84988","ips_ctla4_pos_pd1_pos",-0.201698246836491,3.56334946308022e-05,0.818347197947315,10.9167640763739,"orangered4",0.0213167258311509,0.167353965223641
"PUF60.22827","ips_ctla4_pos_pd1_pos",-0.229218975589785,2.44447927672414e-06,0.854162275014896,12.4252401456302,"orangered4",0.0213167258311509,0.167353965223641
"C5orf22.55322","ips_ctla4_pos_pd1_pos",-0.239260242675497,8.42646014198474e-07,0.853978645107794,12.8419307986283,"lightcyan1",0.0174192591264182,0.14627022785816
"CCT5.22948","ips_ctla4_pos_pd1_pos",-0.221459461876626,5.3897320659425e-06,0.825793098256775,11.470663339956,"lightcyan1",0.0174192591264182,0.14627022785816
"DNAJC21.134218","ips_ctla4_pos_pd1_pos",-0.243865133495422,5.08833842471193e-07,0.846494340001439,12.3397691918259,"lightcyan1",0.0174192591264182,0.14627022785816
"MTMR12.54545","ips_ctla4_pos_pd1_pos",-0.216607275367721,8.7124870435342e-06,0.804811795692807,10.7800415181944,"lightcyan1",0.0174192591264182,0.14627022785816
"RNASEN.29102","ips_ctla4_pos_pd1_pos",-0.237587207616383,1.00959997309544e-06,0.808200026574498,11.0310377951082,"lightcyan1",0.0174192591264182,0.14627022785816
"CYorf15A.246126","clinical_data_gender",0.698514215956987,7.45040154686372e-62,0.962469348055289,2.81555907323691,"grey",0.258934231949814,0.332856916934449
"EIF1AY.9086","clinical_data_gender",0.780420181320256,4.75230550186598e-86,0.965835366070689,2.85332052688638,"grey",0.258934231949814,0.332856916934449
"RPS4Y1.6192","clinical_data_gender",0.8995744911031,2.64862263669562e-150,0.9062228147634,2.24674149790809,"grey",0.258934231949814,0.332856916934449
"TTTY15.64595","clinical_data_gender",0.552609763805373,1.77709575633085e-34,0.923633382033847,2.44277010222852,"grey",0.258934231949814,0.332856916934449
"USP9Y.8287","clinical_data_gender",0.630883295895732,2.44085910556765e-47,0.956232418329655,2.7540023450322,"grey",0.258934231949814,0.332856916934449
