"","x"
"1248","IBSP"
"1249","ICAM5"
"1250","ID3"
"1251","IDS"
"1252","IER3IP1"
"1253","IFI16"
"1254","IFITM3"
"1255","IFNA6"
"1256","IFNGR2"
"1257","IFNK"
"1258","IFRD2"
"1259","IGDCC4"
"1260","IGF2R"
"1261","IGFBP4"
"1262","IGFBP5"
"1263","IGFBP6"
"1264","IGFBP7"
"1265","IGFL1"
"1266","IGFL2"
"1267","IGFL3"
"1268","IGLON5"
"1269","IGSF21"
"1270","IKBIP"
"1271","IKZF2"
"1272","IL12A"
"1273","IL19"
"1274","IL1B"
"1275","IL1R1"
"1276","IL1R2"
"1277","IL20RA"
"1278","IL24"
"1279","IL9"
"1280","ILDR1"
"1281","ILDR2"
"1282","ILKAP"
"1283","ILK"
"1284","IMMP2L"
"1285","IMP5"
"1286","IMPA2"
"1287","INE2"
"1288","ING1"
"1289","INHBA"
"1290","INSIG2"
"1291","INSRR"
"1292","IP6K3"
"1293","IPO5"
"1294","IQGAP1"
"1295","IQSEC1"
"1296","IQSEC2"
"1297","IQSEC3"
"1298","IRS1"
"1299","IRX1"
"1300","ISLR"
"1301","ISM1"
"1302","ISOC1"
"1303","ITGA11"
"1304","ITGA1"
"1305","ITGA2"
"1306","ITGA5"
"1307","ITGAV"
"1308","ITGB1"
"1309","ITGB3"
"1310","ITGB5"
"1311","ITGBL1"
"1312","ITM2C"
"1313","ITPR2"
"1314","ITPR3"
"1315","ITPRIPL1"
"1316","ITPRIPL2"
"1317","ITPRIP"
"1318","ITSN1"
"1319","IVNS1ABP"
"1320","JAM3"
"1321","JAZF1"
"1322","JDP2"
"1323","JMJD4"
"1324","JPH2"
"1325","JPH3"
"1326","JUNB"
"1327","KAAG1"
"1328","KANK2"
"1329","KANK4"
"1330","KATNAL1"
"1331","KBTBD7"
"1332","KC6"
"1333","KCNA6"
"1334","KCND1"
"1335","KCND2"
"1336","KCND3"
"1337","KCNE4"
"1338","KCNF1"
"1339","KCNG2"
"1340","KCNJ11"
"1341","KCNJ12"
"1342","KCNJ2"
"1343","KCNK15"
"1344","KCNMB1"
"1345","KCNQ4"
"1346","KCTD10"
"1347","KCTD11"
"1348","KCTD16"
"1349","KCTD17"
"1350","KCTD8"
"1351","KDELC1"
"1352","KDM4C"
"1353","KDM5D"
"1354","KDM6A"
"1355","KERA"
"1356","KGFLP1"
"1357","KHDRBS3"
"1358","KIAA0087"
"1359","KIAA0114"
"1360","KIAA0196"
"1361","KIAA0247"
"1362","KIAA0427"
"1363","KIAA0652"
"1364","KIAA0754"
"1365","KIAA1012"
