"","x"
"2666","RUNX3"
"2667","S100A11"
"2668","S100A4"
"2669","S100A6"
"2670","S100B"
"2671","S100G"
"2672","S100Z"
"2673","S1PR4"
"2674","SAA1"
"2675","SACM1L"
"2676","SAG"
"2677","SALL2"
"2678","SAMD3"
"2679","SAMHD1"
"2680","SAMM50"
"2681","SAMSN1"
"2682","SAP130"
"2683","SARDH"
"2684","SASH3"
"2685","SAT1"
"2686","SATB2"
"2687","SBF2"
"2688","SBK1"
"2689","SC4MOL"
"2690","SC65"
"2691","SCAMP5"
"2692","SCAND3"
"2693","SCARF1"
"2694","SCARNA3"
"2695","SCARNA9L"
"2696","SCD5"
"2697","SCFD2"
"2698","SCGB1C1"
"2699","SCML4"
"2700","SCN10A"
"2701","SCO2"
"2702","SCRT1"
"2703","SCUBE1"
"2704","SDC1"
"2705","SDC3"
"2706","SDSL"
"2707","SDS"
"2708","SEC11C"
"2709","SEC1"
"2710","SEC22B"
"2711","SEC61G"
"2712","SECTM1"
"2713","SEL1L3"
"2714","SELE"
"2715","SELK"
"2716","SELL"
"2717","SELPLG"
"2718","SELP"
"2719","SELS"
"2720","SEMA3F"
"2721","SEMA4B"
"2722","SEMA4D"
"2723","SEMA4F"
"2724","SEMA4G"
"2725","SEMA6A"
"2726","SEMA6C"
"2727","SEMG2"
"2728","SEPT1"
"2729","SEPT3"
"2730","SEPT5"
"2731","SEPT6"
"2732","SERHL2"
"2733","SERHL"
"2734","SERPINA9"
"2735","SERPINB9"
"2736","SERTAD4"
"2737","SESN3"
"2738","SESTD1"
"2739","SETBP1"
"2740","SETDB2"
"2741","SFMBT2"
"2742","SFN"
"2743","SFT2D1"
"2744","SH2B3"
"2745","SH2D1A"
"2746","SH2D1B"
"2747","SH2D2A"
"2748","SH2D3A"
"2749","SH2D3C"
"2750","SH2D5"
"2751","SH3BGRL"
"2752","SH3BP1"
"2753","SH3BP5"
"2754","SH3GL2"
"2755","SH3GL3"
"2756","SH3KBP1"
"2757","SH3TC2"
"2758","SHC4"
"2759","SHD"
"2760","SHISA6"
"2761","SHISA7"
"2762","SHROOM2"
"2763","SIGIRR"
"2764","SIGLEC10"
"2765","SIGLEC11"
"2766","SIGLEC12"
"2767","SIGLEC14"
"2768","SIGLEC15"
"2769","SIGLEC16"
"2770","SIGLEC1"
"2771","SIGLEC5"
"2772","SIGLEC6"
"2773","SIGLEC7"
"2774","SIGLEC8"
"2775","SIGLEC9"
"2776","SIL1"
"2777","SIPA1"
"2778","SIRPB1"
"2779","SIRPB2"
"2780","SIRPD"
"2781","SIRPG"
"2782","SIRT3"
"2783","SIT1"
"2784","SIX1"
"2785","SIX2"
"2786","SIX4"
"2787","SKAP1"
"2788","SKIV2L2"
"2789","SLA2"
"2790","SLAIN2"
"2791","SLAMF1"
"2792","SLAMF6"
"2793","SLAMF7"
"2794","SLAMF8"
"2795","SLA"
"2796","SLC10A3"
"2797","SLC11A1"
"2798","SLC12A7"
"2799","SLC13A5"
"2800","SLC15A3"
"2801","SLC16A1"
"2802","SLC16A6"
"2803","SLC16A8"
"2804","SLC18A3"
"2805","SLC20A2"
"2806","SLC22A23"
"2807","SLC22A6"
"2808","SLC24A4"
"2809","SLC25A17"
"2810","SLC25A1"
"2811","SLC25A20"
"2812","SLC25A30"
"2813","SLC25A45"
"2814","SLC25A46"
"2815","SLC26A3"
"2816","SLC29A3"
"2817","SLC2A11"
"2818","SLC2A1"
"2819","SLC2A5"
"2820","SLC2A6"
"2821","SLC31A2"
"2822","SLC35A1"
"2823","SLC35A2"
"2824","SLC35A4"
"2825","SLC35E3"
"2826","SLC35E4"
"2827","SLC37A1"
"2828","SLC37A3"
"2829","SLC38A1"
"2830","SLC38A2"
"2831","SLC43A3"
"2832","SLC44A5"
"2833","SLC45A3"
"2834","SLC46A3"
"2835","SLC4A3"
"2836","SLC5A10"
"2837","SLC5A12"
"2838","SLC5A3"
"2839","SLC6A12"
"2840","SLC6A18"
"2841","SLC6A19"
"2842","SLC6A7"
"2843","SLC6A8"
"2844","SLC7A1"
"2845","SLC7A2"
"2846","SLC7A4"
"2847","SLC7A7"
"2848","SLC8A1"
"2849","SLC8A2"
"2850","SLC9A3"
"2851","SLCO2B1"
"2852","SLFN11"
"2853","SLFN12L"
"2854","SLFN12"
"2855","SLFN14"
"2856","SLITRK6"
"2857","SLU7"
"2858","SMAD9"
"2859","SMAP1"
"2860","SMAP2"
"2861","SMARCA2"
"2862","SMARCB1"
"2863","SMCP"
"2864","SMCR7L"
"2865","SMEK3P"
"2866","SMOX"
"2867","SMPD4"
"2868","SMPDL3B"
"2869","SMTNL1"
"2870","SMURF1"
"2871","SNAI3"
"2872","SNAP23"
"2873","SNAP29"
"2874","SNAR"
"2875","SNCAIP"
"2876","SNCA"
"2877","SNORA15"
"2878","SNORA16A"
"2879","SNORA3"
"2880","SNORA40"
"2881","SNORA46"
"2882","SNORA79"
"2883","SNORD97"
"2884","SNRPD3"
"2885","SNTA1"
"2886","SNX10"
"2887","SNX16"
"2888","SNX20"
"2889","SNX21"
"2890","SNX2"
"2891","SNX3"
"2892","SOAT1"
"2893","SOAT2"
"2894","SOCS1"
"2895","SOCS6"
"2896","SOCS7"
"2897","SOD2"
"2898","SOSTDC1"
"2899","SOX12"
"2900","SOX15"
"2901","SP140"
"2902","SP9"
"2903","SPAG16"
"2904","SPAG17"
"2905","SPAG4"
"2906","SPAG9"
"2907","SPANXN1"
"2908","SPATA13"
"2909","SPATA2"
"2910","SPATA3"
"2911","SPATA5L1"
"2912","SPATA5"
"2913","SPATA9"
"2914","SPATC1"
"2915","SPCS1"
"2916","SPCS3"
"2917","SPDYE2"
"2918","SPEG"
"2919","SPEM1"
"2920","SPI1"
"2921","SPIB"
"2922","SPIC"
"2923","SPIN2A"
"2924","SPINK13"
"2925","SPINT1"
"2926","SPNS3"
"2927","SPN"
"2928","SPOCK2"
"2929","SPOPL"
"2930","SPRED2"
"2931","SPRED3"
"2932","SPRY2"
"2933","SPRY3"
"2934","SPTBN2"
"2935","SPTB"
"2936","SQLE"
"2937","SQRDL"
"2938","SRCRB4D"
"2939","SREBF2"
"2940","SRF"
"2941","SRGAP1"
"2942","SRGN"
"2943","SRPK2"
"2944","SRRD"
"2945","SRRM3"
"2946","SSFA2"
"2947","SSR4"
"2948","SSRP1"
"2949","SSTR3"
"2950","SSTR5"
"2951","SST"
"2952","SSX6"
"2953","ST13"
"2954","ST18"
"2955","ST6GAL1"
"2956","ST6GALNAC2"
"2957","ST6GALNAC4"
"2958","ST7L"
"2959","ST8SIA4"
"2960","STAB1"
"2961","STAB2"
"2962","STAC3"
"2963","STAMBPL1"
"2964","STAP1"
"2965","STARD8"
"2966","STAT1"
"2967","STAT2"
"2968","STAT4"
"2969","STAT5A"
"2970","STAT5B"
"2971","STH"
"2972","STK10"
"2973","STK17B"
"2974","STK35"
"2975","STK39"
"2976","STK3"
"2977","STK4"
"2978","STOM"
"2979","STON2"
"2980","STOX2"
"2981","STS"
"2982","STX11"
"2983","STX18"
"2984","STX1A"
"2985","STX3"
"2986","STX7"
"2987","SUCNR1"
"2988","SULT4A1"
"2989","SULT6B1"
"2990","SUMO4"
"2991","SUN3"
"2992","SUPT3H"
"2993","SUSD3"
"2994","SVIL"
"2995","SVIP"
"2996","SVOPL"
"2997","SYCE1"
"2998","SYCP2L"
"2999","SYDE2"
"3000","SYK"
"3001","SYNCRIP"
"3002","SYNE1"
"3003","SYNE2"
"3004","SYNGR1"
"3005","SYNGR2"
"3006","SYNGR3"
"3007","SYT11"
"3008","SYT13"
"3009","SYT17"
"3010","SYT4"
"3011","SYT6"
"3012","SYTL3"
"3013","TAB1"
"3014","TAC3"
"3015","TACC2"
"3016","TAF4"
"3017","TAGAP"
"3018","TANC1"
"3019","TANK"
"3020","TAP1"
"3021","TAP2"
"3022","TAPBPL"
"3023","TAPBP"
"3024","TARM1"
"3025","TARP"
"3026","TARSL2"
"3027","TAS1R2"
"3028","TAS1R3"
"3029","TAS2R13"
"3030","TASP1"
"3031","TATDN2"
"3032","TBC1D10C"
"3033","TBC1D14"
"3034","TBC1D19"
"3035","TBC1D20"
"3036","TBC1D22A"
"3037","TBC1D22B"
"3038","TBC1D25"
"3039","TBC1D28"
"3040","TBC1D2B"
"3041","TBC1D8B"
"3042","TBL1Y"
"3043","TBPL2"
"3044","TBX18"
"3045","TBX1"
"3046","TBX21"
"3047","TBX6"
"3048","TBXAS1"
"3049","TCEAL2"
"3050","TCEAL4"
"3051","TCEAL5"
"3052","TCEAL6"
"3053","TCEB3B"
"3054","TCF20"
"3055","TCF7"
"3056","TCFL5"
"3057","TCHH"
"3058","TCIRG1"
"3059","TCL1A"
"3060","TCN2"
"3061","TCTN3"
"3062","TDRD3"
"3063","TDRD6"
"3064","TEF"
"3065","TESC"
"3066","TET2"
"3067","TET3"
"3068","TFAP2A"
"3069","TFAP2C"
"3070","TFCP2L1"
"3071","TFEC"
"3072","TFIP11"
"3073","TGM2"
"3074","TG"
"3075","THAP7"
"3076","THG1L"
"3077","THOC5"
"3078","THRB"
"3079","TICAM2"
"3080","TIFAB"
"3081","TIFA"
"3082","TIGIT"
"3083","TIMD4"
"3084","TLN2"
"3085","TLR10"
"3086","TLR1"
"3087","TLR2"
"3088","TLR3"
"3089","TLR4"
"3090","TLR6"
"3091","TLR7"
"3092","TLR8"
"3093","TLR9"
"3094","TM4SF5"
"3095","TM6SF1"
"3096","TM7SF4"
"3097","TM9SF4"
"3098","TMBIM4"
"3099","TMC7"
"3100","TMC8"
"3101","TMCC2"
"3102","TMCO4"
"3103","TMEM104"
"3104","TMEM105"
"3105","TMEM106A"
"3106","TMEM110"
"3107","TMEM111"
"3108","TMEM114"
"3109","TMEM131"
"3110","TMEM132A"
"3111","TMEM132B"
"3112","TMEM134"
"3113","TMEM140"
"3114","TMEM149"
"3115","TMEM150B"
"3116","TMEM151A"
"3117","TMEM156"
"3118","TMEM176A"
"3119","TMEM176B"
"3120","TMEM178"
"3121","TMEM181"
"3122","TMEM184A"
"3123","TMEM185A"
"3124","TMEM185B"
"3125","TMEM189"
"3126","TMEM189"
"3127","TMEM191A"
"3128","TMEM194B"
"3129","TMEM198"
"3130","TMEM207"
"3131","TMEM229B"
"3132","TMEM25"
"3133","TMEM33"
"3134","TMEM63A"
"3135","TMEM63C"
"3136","TMEM65"
"3137","TMEM66"
"3138","TMEM67"
"3139","TMEM70"
"3140","TMEM71"
"3141","TMEM81"
"3142","TMEM86A"
"3143","TMEM87B"
"3144","TMEM88B"
"3145","TMEM95"
"3146","TMEM99"
"3147","TMEM9B"
"3148","TMIE"
"3149","TMIGD1"
"3150","TMIGD2"
"3151","TMPRSS13"
"3152","TMPRSS3"
"3153","TMTC4"
"3154","TNFAIP2"
"3155","TNFAIP3"
"3156","TNFAIP8L2"
"3157","TNFAIP8"
"3158","TNFRSF11B"
"3159","TNFRSF13B"
"3160","TNFRSF14"
"3161","TNFRSF17"
"3162","TNFRSF1B"
"3163","TNFRSF4"
"3164","TNFRSF8"
"3165","TNFRSF9"
"3166","TNFSF10"
"3167","TNFSF12"
"3168","TNFSF12"
"3169","TNFSF13B"
"3170","TNFSF13"
"3171","TNFSF14"
"3172","TNFSF15"
"3173","TNFSF4"
"3174","TNFSF8"
"3175","TNIP1"
"3176","TNIP3"
"3177","TNK1"
"3178","TNNC2"
"3179","TNNI1"
"3180","TNNI3"
"3181","TNPO3"
"3182","TNRC6B"
"3183","TNS4"
"3184","TOB2"
"3185","TOM1L2"
"3186","TOMM34"
"3187","TOP1MT"
"3188","TOP1P1"
"3189","TOP1P2"
"3190","TOX"
"3191","TP53INP1"
"3192","TP53TG1"
"3193","TP53TG3B"
"3194","TP53"
"3195","TPBG"
"3196","TPK1"
"3197","TPP1"
"3198","TPPP"
"3199","TPRXL"
"3200","TPT1"
"3201","TPTE2"
"3202","TRAF1"
"3203","TRAF3IP3"
"3204","TRAFD1"
"3205","TRANK1"
"3206","TRAT1"
"3207","TREM2"
"3208","TREML1"
"3209","TREX1"
"3210","TRIM14"
"3211","TRIM21"
"3212","TRIM22"
"3213","TRIM34"
"3214","TRIM38"
"3215","TRIM62"
"3216","TRIM64"
"3217","TRIM67"
"3218","TRIM69"
"3219","TRIM9"
"3220","TRIOBP"
"3221","TRMT6"
"3222","TRNP1"
"3223","TRPC2"
"3224","TRPC3"
"3225","TRPC5"
"3226","TRPV2"
"3227","TRPV3"
"3228","TSC22D2"
"3229","TSC22D3"
"3230","TSHR"
"3231","TSLP"
"3232","TSNAX"
"3233","TSPAN16"
"3234","TSPAN17"
"3235","TSPAN32"
"3236","TSPYL3"
"3237","TSR2"
"3238","TSSK1B"
"3239","TTC12"
"3240","TTC1"
"3241","TTC23"
"3242","TTC24"
"3243","TTC35"
"3244","TTC38"
"3245","TTC7B"
"3246","TTLL12"
"3247","TTLL1"
"3248","TTL"
"3249","TTN"
"3250","TTPAL"
"3251","TUBA8"
"3252","TUBAL3"
"3253","TUBG2"
"3254","TUBGCP2"
"3255","TUG1"
"3256","TULP1"
"3257","TULP4"
"3258","TUSC2"
"3259","TWF2"
"3260","TXK"
"3261","TXLNB"
"3262","TXN2"
"3263","TXNDC11"
"3264","TXNDC15"
"3265","TXNDC3"
"3266","TXNIP"
"3267","TXNRD2"
"3268","TYK2"
"3269","TYMP"
"3270","TYRO3"
"3271","TYROBP"
"3272","TYW1B"
"3273","UBA3"
"3274","UBA7"
"3275","UBASH3A"
"3276","UBB"
"3277","UBC"
"3278","UBD"
"3279","UBE2D3"
"3280","UBE2E2"
"3281","UBE2E3"
"3282","UBE2J1"
"3283","UBE2L3"
"3284","UBE2L6"
"3285","UBE2V2"
"3286","UBN2"
"3287","UBOX5"
"3288","UBR3"
"3289","UBR5"
"3290","UCN2"
"3291","UCP2"
"3292","UFD1L"
"3293","UGCG"
"3294","UGGT1"
"3295","UGT1A8"
"3296","UGT2A1"
"3297","UHRF2"
"3298","ULBP1"
"3299","ULBP3"
"3300","ULK1"
"3301","UMOD"
"3302","UNC13D"
"3303","UNC45A"
"3304","UNC80"
"3305","UNC93B1"
"3306","UPK3BL"
"3307","UPP2"
"3308","URB1"
"3309","UROS"
"3310","USH1G"
"3311","USP15"
"3312","USP16"
"3313","USP27X"
"3314","USP31"
"3315","USP43"
"3316","USP46"
"3317","USP53"
"3318","USP7"
"3319","UTF1"
"3320","UTS2R"
"3321","UTS2"
"3322","VAMP5"
"3323","VAMP7"
"3324","VAMP8"
"3325","VANGL1"
"3326","VANGL2"
"3327","VAPB"
"3328","VASH1"
"3329","VAV1"
"3330","VAX1"
"3331","VAX2"
"3332","VCAM1"
"3333","VGLL1"
"3334","VIPR1"
"3335","VIPR2"
"3336","VMO1"
"3337","VNN1"
"3338","VNN2"
"3339","VPREB3"
"3340","VPS13B"
"3341","VPS37D"
"3342","VPS4B"
"3343","VSIG4"
"3344","VSNL1"
"3345","VSTM1"
"3346","VSX2"
"3347","VTCN1"
"3348","VWC2"
"3349","VWCE"
"3350","WAPAL"
"3351","WARS"
"3352","WASL"
"3353","WAS"
"3354","WBP5"
"3355","WBSCR16"
"3356","WDFY2"
"3357","WDFY3"
"3358","WDFY4"
"3359","WDR33"
"3360","WDR35"
"3361","WDR45"
"3362","WDR47"
"3363","WDR48"
"3364","WDR54"
"3365","WDR60"
"3366","WDR64"
"3367","WDR66"
"3368","WDR7"
"3369","WIPF1"
"3370","WIPF2"
"3371","WNK3"
"3372","WNT16"
"3373","WNT1"
"3374","WNT3A"
"3375","WNT7B"
"3376","WNT9A"
"3377","WTAP"
"3378","XBP1"
"3379","XCL2"
"3380","XCR1"
"3381","XIAP"
"3382","XIRP1"
"3383","XIST"
"3384","XKR5"
"3385","XKR7"
"3386","XPC"
"3387","XPNPEP3"
"3388","XRCC6"
"3389","XYLB"
"3390","XYLT2"
"3391","YDJC"
"3392","YPEL2"
"3393","YTHDF1"
"3394","YWHAZ"
"3395","ZAP70"
"3396","ZBED4"
"3397","ZBP1"
"3398","ZBTB32"
"3399","ZC3H12D"
"3400","ZC3H6"
"3401","ZCCHC18"
"3402","ZCCHC4"
"3403","ZDHHC14"
"3404","ZDHHC5"
"3405","ZDHHC8"
"3406","ZEB2"
"3407","ZFAT"
"3408","ZFHX4"
"3409","ZFP41"
"3410","ZFYVE16"
"3411","ZFYVE28"
"3412","ZFYVE9"
"3413","ZHX3"
"3414","ZIC2"
"3415","ZIC5"
"3416","ZMYND15"
"3417","ZMYND8"
"3418","ZNF101"
"3419","ZNF142"
"3420","ZNF197"
"3421","ZNF215"
"3422","ZNF219"
"3423","ZNF22"
"3424","ZNF236"
"3425","ZNF267"
"3426","ZNF282"
"3427","ZNF286B"
"3428","ZNF287"
"3429","ZNF292"
"3430","ZNF311"
"3431","ZNF322A"
"3432","ZNF322B"
"3433","ZNF331"
"3434","ZNF343"
"3435","ZNF366"
"3436","ZNF389"
"3437","ZNF391"
"3438","ZNF398"
"3439","ZNF408"
"3440","ZNF425"
"3441","ZNF438"
"3442","ZNF467"
"3443","ZNF506"
"3444","ZNF516"
"3445","ZNF518B"
"3446","ZNF541"
"3447","ZNF556"
"3448","ZNF624"
"3449","ZNF671"
"3450","ZNF672"
"3451","ZNF683"
"3452","ZNF703"
"3453","ZNF70"
"3454","ZNF713"
"3455","ZNF720"
"3456","ZNF727"
"3457","ZNF74"
"3458","ZNF763"
"3459","ZNF774"
"3460","ZNF777"
"3461","ZNF778"
"3462","ZNF781"
"3463","ZNF786"
"3464","ZNF804A"
"3465","ZNF805"
"3466","ZNF80"
"3467","ZNF81"
"3468","ZNF821"
"3469","ZNF831"
"3470","ZNF843"
"3471","ZNF860"
"3472","ZNF883"
"3473","ZNFX1"
"3474","ZNRF1"
"3475","ZNRF3"
"3476","ZSCAN21"
"3477","ZSCAN23"
"3478","ZSWIM1"
"3479","ZSWIM5"
